9022_282357_000000_000000	INDIANS NEAR NEW WESTMINSTER, B.C. . . . . . . . . . . .	INDIANS NEAR NEW WESTMINSTER, b c . . . . . . . . . . .	false	0	2.85	24.775211
9022_282357_000030_000015	A few men have been there and proved the existence of rich diggings by bringing specimens back with them.	A few men have been there and proved the existence of rich diggings by bringing specimens back with them.	true	1025.36	1032.12	23.764729
9022_282357_000030_000016	The Indians all along the river have gold in their possession that they say they dug themselves, but they will not tell where they get it, nor allow small parties to go up after it.	The Indians all along the river have gold in their possession that they say they dug themselves, but they will not tell where they get it, nor allow small parties to go up after it.	true	1032.12	1042.99	25.055777
9022_282357_000030_000017	I have seen pieces in their possession weighing two pounds.	I have seen pieces in their possession weighing two pounds.	true	1043.63	1047.19	19
9022_282357_000030_000018	The Indians above are disposed to be troublesome and went into a camp twenty miles above us and forcibly took provisions and arms from a party of four men and cut two severely with their knives.	The Indians above are disposed to be troublesome and went into a camp twenty miles above us and forcibly took provisions and arms from a party of four men and cut two severely with their knives.	true	1047.95	1059.46	21
9022_282357_000030_000019	They came to our camp the same day and insisted that we should trade with them or leave the country.	They came to our camp the same day and insisted that we should trade with them or leave the country.	true	1059.83	1065.34	25
9022_282357_000030_000020	We design to remain here until we can get a hundred men together, when we will move up above the falls and do just what we please without regard to the Indians.	We design to remain here until we can get a hundred men together, when we will move up above the falls and do just what we please without regard to the Indians.	true	1065.98	1075.33	21.92127
9022_282357_000030_000021	We are at present the highest up of any white men on the river, and we must go higher to be satisfied.	We are at present the highest up of any white men on the river, and we must go higher to be satisfied.	true	1075.76	1081.56	24.64567
9022_282357_000030_000022	{13} I don't apprehend any danger from the Indians at present, but there will be hell to pay after a while.	{thirteen} I don't apprehend any danger from the Indians at present, but there will be hell to pay after a while.	false	1081.56	1087.84	24.136005
9022_282357_000030_000023	There is a pack-trail from Hope, but it cannot be travelled till the snow is off the mountains.	There is a pack trail from Hope, but it cannot be travelled till the snow is off the mountains.	true	1088.6	1093.66	25.440952
9022_282357_000031_000000	The prices of provisions are as follows: flour thirty-five dollars per hundred-weight, pork a dollar a pound, beans fifty cents a pound, and other things in proportion.	The prices of provisions are as follows: flour thirty five dollars per hundred weight, pork a dollar a pound, beans fifty cents a pound, and other things in proportion.	true	1094.36	1107.22	23.988827
9022_282357_000031_000001	Every party that starts from the Sound should have their own supplies to last them three or four months, and they should bring the largest size chinook canoes, as small ones are very liable to swamp in the rapids.	Every party that starts from the Sound should have their own supplies to last them three or four months, and they should bring the largest size chinook canoes, as small ones are very liable to swamp in the rapids.	true	1107.71	1119.46	21.57479
9022_282357_000031_000002	Each canoe should be provided with thirty fathoms of strong line for towing over swift water, and every man well armed.	Each canoe should be provided with thirty fathoms of strong line for towing over swift water, and every man well armed.	true	1119.95	1128.55	22.741102
9022_282357_000031_000003	The Indians here can beat anything alive stealing. They will soon be able to steal a man's food after he has eaten it.	The Indians here can beat anything alive stealing. They will soon be able to steal a man's food after he has eaten it.	true	1128.74	1136.97	22.345402
9022_282357_000032_000000	[Illustration: Indians near New Westminster, B.C.	[Illustration: Indians near New Westminster, b c	false	1136.97	1137.54	-20
9022_282357_000032_000001	From a photograph by Maynard.]	From a photograph by Maynard.]	false	1137.54	1137.96	26
9022_282357_000033_000000	Within two miles of Yale eighty Indians and thirty white men were working the gold-bars; and log boarding-houses and saloons sprang up along the river-bank as if by magic.	Within two miles of Yale eighty Indians and thirty white men were working the gold bars; and log boarding houses and saloons sprang up along the river bank as if by magic.	true	1137.96	1149.76	22.591663
9022_282357_000033_000001	Naturally, the last comers of '58 were too late to get a place on the gold-bars, and they went back to the coast in disgust, calling the gold stampede 'the Fraser River humbug.' Nevertheless, men were washing, sluicing, rocking, and digging gold as far as Lillooet.	Naturally, the last comers of 'fifty eight were too late to get a place on the gold bars, and they went back to the coast in disgust, calling the gold stampede 'the Fraser River humbug.' Nevertheless, men were washing, sluicing, rocking, and digging gold as far as Lillooet.	true	1150.22	1167.67	23.391342
9022_282357_000033_000002	Often the day's yield ran as high as eight hundred dollars a man; and the higher up the treasure-seekers {14} pushed their way, the coarser grew the gold flakes and grains. Would the golden lure lead finally to the mother lode of all the yellow washings?	Often the day's yield ran as high as eight hundred dollars a man; and the higher up the treasure seekers {fourteen} pushed their way, the coarser grew the gold flakes and grains. Would the golden lure lead finally to the mother lode of all the yellow washings?	false	1168.19	1183.21	22.967224
9022_282357_000033_000003	That is the hope that draws the prospector from river to stream, from stream to dry gully bed, from dry gully to precipice edge, and often over the edge to death or fortune.	That is the hope that draws the prospector from river to stream, from stream to dry gully bed, from dry gully to precipice edge, and often over the edge to death or fortune.	true	1183.55	1196.05	25.745852
9022_282357_000034_000000	Exactly fifty-six years from the first rush of '58 in the month of April, I sat on the banks of the Fraser at Yale and punted across the rapids in a flat-bottomed boat and swirled in and out among the eddies of the famous bars.	Exactly fifty six years from the first rush of 'fifty eight in the month of April, I sat on the banks of the Fraser at Yale and punted across the rapids in a flat bottomed boat and swirled in and out among the eddies of the famous bars.	true	1197.11	1211.32	23.603807
9022_282357_000034_000001	A Siwash family lived there by fishing with clumsy wicker baskets.	A Siwash family lived there by fishing with clumsy wicker baskets.	true	1211.9	1216.18	19.67845
9022_282357_000034_000002	Higher up could be seen some Chinamen, but whether they were fishing or washing we could not tell.	Higher up could be seen some Chinamen, but whether they were fishing or washing we could not tell.	true	1216.79	1222.3	22.920214
9022_282357_000034_000003	Two transcontinental railroads skirted the canyon, one on each side, and the tents of a thousand construction workers stood where once were the camps of the gold-seekers banded together for protection.	Two transcontinental railroads skirted the canyon, one on each side, and the tents of a thousand construction workers stood where once were the camps of the gold seekers banded together for protection.	true	1222.67	1234.6	22.07029
9022_282357_000034_000004	When we came back across the river an old, old man met us and sat talking to us on the bank.	When we came back across the river an old, old man met us and sat talking to us on the bank.	true	1235.48	1242.64	23.731287
9022_282357_000034_000005	He had come to the Fraser in that first rush of '58.	He had come to the Fraser in that first rush of 'fifty eight.	true	1242.89	1246.48	24.135387
9022_282357_000034_000006	He had been one of the leaders against the murderous bands of Indians.	He had been one of the leaders against the murderous bands of Indians.	true	1247.15	1251.07	22
9022_282357_000034_000007	Then, he had pushed on up the river to Cariboo, travelling, as he told us, by {15} the Indian trails over 'Jacob's ladders'--wicker and pole swings to serve as bridges across chasms--wherever the 'float' or sign of mineral might lead him.	Then, he had pushed on up the river to Cariboo, travelling, as he told us, by {fifteen} the Indian trails over 'Jacob's ladders'--wicker and pole swings to serve as bridges across chasms-wherever the 'float' or sign of mineral might lead him.	false	1251.41	1266.85	23.006939
9022_282357_000034_000008	Both on the Fraser and in Cariboo he had found his share of luck and ill luck; and he plainly regretted the passing of that golden age of danger and adventure.	Both on the Fraser and in Cariboo he had found his share of luck and ill luck; and he plainly regretted the passing of that golden age of danger and adventure.	false	1267.61	1277.62	23.995996
9022_282357_000034_000009	'But,' he said, pointing his trembling old hands at the two railways, 'if we prospectors hadn't blazed the trail of the canyon, you wouldn't have your railroads here to-day.	'But,' he said, pointing his trembling old hands at the two railways, 'if we prospectors hadn't blazed the trail of the canyon, you wouldn't have your railroads here to day.	true	1278.29	1288.48	22.308167
9022_282357_000034_000010	They only followed the trail we first cut and then built.	They only followed the trail we first cut and then built.	true	1288.88	1292.68	25.107151
9022_282357_000034_000011	We followed the "float" up and they followed us.'	We followed the "float" up and they followed us.'	true	1292.93	1296.13	24.380283
9022_282357_000035_000000	What the trapper was to the fur trade, the prospector was to the mining era that ushered civilization into the wilds with a blare of dance-halls and wine and wassail and greed.	What the trapper was to the fur trade, the prospector was to the mining era that ushered civilization into the wilds with a blare of dance halls and wine and wassail and greed.	true	1296.83	1307.89	21.703796
9022_282357_000035_000001	Ragged, poor, roofless, grubstaked by 'pardner' or outfitter on a basis of half profit, the prospector stands as the eternal type of the trail-maker for finance.	Ragged, poor, roofless, grubstaked by 'pardner' or outfitter on a basis of half profit, the prospector stands as the eternal type of the trail maker for finance.	false	1308.05	1327.89	24.591806
